"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","group1prop","group2prop"
"POU5F1B",1.75993236775705,-0.473764595766208,0.746740289020426,-0.634443598038206,0.525791364512125,0.596024545104994,0,0.00879910769612096
"AC108925.1",1.52973264496719,-1.66369388080951,0.947162375754594,-1.75650334451267,0.079002500854093,0.149036415731958,0,0.000371793282934688
"CASC11",1.53628292733321,-1.65434605041053,0.960272332823799,-1.72278841518397,0.084926794503759,0.154079080820053,0,0.000123931094311563
"MYC",3.24253136514816,-0.302636219368834,0.569846159332854,-0.531084073152559,0.595360520483197,0.65946922078435,0.0274261603375527,0.0232990457305738
"PVT1",2.36922058875177,-0.879979245960715,0.698721183106321,-1.25941400838682,0.2078808322681,0.285283401584871,0.0168776371308017,0.0188375263353575
"LINC00824",3.64761567362923,-1.10551899592224,0.518377838724645,-2.13265096100969,0.0329533695138217,0.0882199611935838,0.0464135021097046,0.0156153178832569
"CCDC26",1.63797737003472,-1.04410593535515,0.868740638080285,-1.20186151031495,0.229417189047629,0.307545352316221,0,0.001982897508985
"AC103718.1",1.51333546285386,-1.86315027602459,0.950050593236821,-1.96110637611082,0.0498666151020416,NA,0,0.000247862188623126
"GSDMC",1.52328886472385,-1.73182918904962,0.951698076948555,-1.81972542657899,0.068800829178967,NA,0,0.000247862188623126
"FAM49B",17.6926738447749,2.11341980067532,0.557603849348264,3.79018151174085,0.000150537239653675,0.00616934822723032,0.0738396624472574,0.383442805799975
"AC022973.3",1.95225571511604,-0.197027222426206,0.742332512220191,-0.265416399231836,0.790688704298177,0.829891644066515,0.00210970464135021,0.00607262362126658
"ASAP1",16.2794859838193,1.80156968023634,0.535341339230344,3.36527286091235,0.000764679975446339,0.0119081198069507,0.0843881856540084,0.304994423100756
"ASAP1-IT2",3.10712926482286,0.0289494490509525,0.544860895944939,0.0531318163340502,0.957626881477948,0.966438806989735,0.0168776371308017,0.0312306357665138
"AC139019.1",1.86652485883696,-0.483553530094726,0.721889500389411,-0.669844248785834,0.502957082763518,0.574671478870733,0.00210970464135021,0.0105341430164828
"EFR3A",27.5567213033832,1.9940923649509,0.594713522563547,3.35303013853669,0.000799320021714918,0.0121269611862555,0.132911392405063,0.489775684719296
"KCNQ3",3.1265400227226,-0.181903505351968,0.711480830545936,-0.25566887756117,0.798206528709063,0.836151821079151,0.0147679324894515,0.0157392489775685
"LRRC6",4.68082141387272,0.260456347802242,0.553644312879585,0.470439850537921,0.638040798552653,0.697387797658728,0.0548523206751055,0.0472177469327054
"TMEM71",1.60140466937983,-1.94962872666305,0.906822198407826,-2.14995699276678,0.031558616815188,0.0869343454715236,0.00632911392405063,0.000371793282934688
"PHF20L1",23.9599999997392,1.41555744273886,0.611818501808204,2.3136885180086,0.0206848141749154,0.0667151155407717,0.156118143459916,0.416408476886851
"AF230666.2",1.90461929279128,-0.491129664671991,0.726424101357649,-0.67609219428994,0.498982112233602,0.570945203883169,0.00210970464135021,0.00805552113025158
"TG",1.55794277091733,-1.73078070327148,0.921172941888909,-1.87888790971479,0.0602598000365641,0.128124918324872,0.00210970464135021,0.000495724377246251
"SLA",1.80744057258078,-1.35164302695561,0.742225567759698,-1.82106772612988,0.0685965624819437,0.137832564272826,0.00843881856540084,0.00408972611228157
"AF305872.2",1.54021197206561,-1.6466554755302,0.93809684497124,-1.75531501289793,0.0792054399362197,0.149284753896155,0,0.000371793282934688
"CCN4",1.58478963737264,-2.00339433461079,0.93750484961573,-2.13694290267614,0.0326026359281589,0.0878455674657645,0.00210970464135021,0.000123931094311563
"NDRG1",59.1957567330629,0.402279138798588,0.793511082199173,0.506960958483016,0.612182212451227,0.674372523300969,0.337552742616034,0.463378361630933
"ST3GAL1",7.36687519743146,1.71160207275756,0.646349877387034,2.64810458335192,0.00809444798753336,0.0377352474565899,0.0253164556962025,0.130623373404387
"AC103706.1",1.82274904552597,-0.393157660119023,0.757427435322825,-0.519069737619756,0.603712110796766,0.66685997486313,0.00210970464135021,0.0211922171272772
"AC105180.2",1.68975113916898,-0.920701681336987,0.81127700202124,-1.13487955290625,0.256425788175495,0.335524565925595,0,0.00334613954641219
"AC105180.1",1.58877145219191,-1.94936573498755,0.93813732690417,-2.07791085492825,0.0377175705534699,0.0958207682536421,0.00210970464135021,0.000123931094311563
"ZFAT",2.56313151317098,0.777396445016398,0.607295716599447,1.28009538642794,0.200511591040325,0.277318378961195,0.00421940928270042,0.037427190482092
"AC083843.3",4.36927407986498,0.744312964642668,0.541657018126321,1.37414071955971,0.169398000123326,0.244613754632722,0.0316455696202532,0.0617176849671583
"AC083843.2",1.62712004744646,-1.02997971067565,0.841943315238193,-1.22333617006539,0.221202751063849,0.299250617474453,0,0.00458545048952782
"AC083843.1",1.57493250058366,-1.26998295252441,0.885316684509987,-1.43449567227724,0.151430863210228,0.224885914079436,0,0.00495724377246251
"KHDRBS3",9.98340236050178,1.41836528244926,0.592704554531227,2.39303928341001,0.0167094519396375,0.0583374408176037,0.0654008438818565,0.140537860949312
"LINC02055",1.54505521043065,-1.87017930889774,0.932141035739719,-2.00632655058858,0.0448214190802287,0.105371738721632,0.00210970464135021,0.000247862188623126
"AC079015.1",1.51286326966123,-1.85664054867668,0.957340249740346,-1.9393737484455,0.0524558446909027,NA,0,0.000123931094311563
"FAM135B",4.72512648208574,1.14098574242498,0.541071235399903,2.10875328011419,0.0349658832276917,0.0912249912211368,0.0232067510548523,0.0809270045854505
"COL22A1",2.22457231569585,-1.39165344906161,0.753915825295248,-1.84590030129241,0.0649066829268233,0.133547500551241,0.0168776371308017,0.018713595241046
"KCNK9",2.41550460843008,-1.00133450380271,0.663070504045679,-1.51014786164237,0.131005699140362,0.20215216820319,0.0210970464135021,0.0104102119221713
"TRAPPC9",14.5251229101101,1.54286120663167,0.580753561099892,2.65665388897426,0.00789204219313169,0.0371866131673757,0.0907172995780591,0.296814970876193
"PEG13",2.10559183824101,-0.205990536106064,0.655646179620903,-0.314179419492948,0.75338477273597,0.798168921812442,0.00421940928270042,0.0166067666377494
"AC107375.1",5.76940544364442,0.585875732436857,0.4595969278779,1.27475989698631,0.202394239101713,0.279318360296642,0.0421940928270042,0.0814227289626967
"CHRAC1",15.7865154866168,1.57427274612599,0.609053021142013,2.58478768100375,0.00974389794663639,0.0421672053788368,0.122362869198312,0.289998760689057
"AGO2",27.5263596396736,1.78551849364886,0.631220568742356,2.82867603190803,0.00467409879031081,0.0280056824501661,0.143459915611814,0.43536993431652
"ERICD",1.66283818045672,-0.866654604238658,0.828479602015127,-1.04607838518978,0.295524843771931,0.37549115693469,0,0.00495724377246251
"PTK2",27.058156947505,2.12695494933651,0.597228057346831,3.56137814218818,0.00036891331910286,0.00882217623654413,0.113924050632911,0.480728714834552
"DENND3",3.84937422558917,0.475786835797842,0.514730454282828,0.924341724564858,0.355308425367711,0.434458677695324,0.029535864978903,0.0483331267815095
"AC040970.1",2.41279821892894,0.0648315905888452,0.641492057265086,0.101063746393441,0.919499856839533,0.935833879926122,0.0105485232067511,0.0327178088982526
"SLC45A4",4.32279245113714,1.15127742210743,0.551427817880917,2.08781164964015,0.0368148282892846,0.0944125515152882,0.0147679324894515,0.0840252819432396
"AC100803.3",1.51652082132178,-1.82417930225805,0.946413888532056,-1.92746463715517,0.053921751014589,NA,0,0.000247862188623126
"GPR20",1.5497175477389,-1.55798689415809,0.926402309939192,-1.68176058872344,0.0926152738647252,0.161562901435458,0,0.000495724377246251
"AC100803.2",1.53748519425826,-1.64052807958775,0.894492372456357,-1.83403249720589,0.066649170384685,0.135597309442175,0,0.00136324203742719
"PTP4A3",12.9821891666197,1.1634181870695,0.673850826436832,1.72652186719335,0.0842535687802502,0.154079080820053,0.0654008438818565,0.218242657082662
"AC100803.4",1.76527689713452,-0.545907885469368,0.820397224684081,-0.665418981249707,0.505782547741935,0.57726380771022,0,0.00483331267815095
"TSNARE1",2.61738486709442,0.0162438379698613,0.582162234690947,0.0279025965648298,0.977739837491832,0.98251762378324,0.00843881856540084,0.0268930474656091
"AC134682.1",1.61445828479903,-1.2451150065488,0.871833954029216,-1.42815613087153,0.153246924296728,0.227034627791433,0,0.00223075969760813
"ADGRB1",2.44258113941922,-0.823165980587454,0.808814983936468,-1.01774323786775,0.308799993461798,0.387988030562376,0.00632911392405063,0.0043375883009047
"ARC",3.51007480460379,-1.55081613233294,0.623135693174371,-2.48872942012483,0.0128200493537122,0.0493599760472585,0.00632911392405063,0.0161110422605032
"JRK",7.88134351674079,1.63149007639181,0.527727999981006,3.09153593603245,0.00199123878333448,0.0182346651797214,0.0358649789029536,0.158879662907423
"PSCA",2.34834608506219,-0.589300079144378,0.741424676591243,-0.794821237746943,0.426717495186901,0.50325963178579,0.00843881856540084,0.0112777295823522
"LY6K",1.56458177254274,-1.37958450428457,0.879990712681387,-1.56772620938338,0.116945042290397,0.187034109716855,0,0.00235469079191969
"LNCOC1",1.66118116509783,-0.821822373122156,0.774528390079257,-1.06106165203068,0.288661883887224,0.368764796144575,0,0.00706407237575908
"THEM6",8.0041411105328,2.34845168920963,0.570277719356854,4.11808424123278,3.82035052011611e-05,0.00326059929160748,0.0189873417721519,0.187383814599083
"SLURP2",1.53094041455398,-1.66502939288914,0.919970941713581,-1.80987172245656,0.0703156822181896,0.139745516683868,0,0.00173503532036188
"LYNX1",2.47709281542851,0.685866163613244,0.648640312697223,1.05739059103685,0.290333363862961,0.370362108300535,0.00210970464135021,0.075102243152807
"LY6E-DT",1.67114952499703,-0.729968062082453,0.823081073269436,-0.886872612904194,0.375147488037264,0.454032431465822,0,0.0115255917709753
"LY6E",13.4387142979059,-0.118431093578038,0.647171201649292,-0.182998089649571,0.854799517546627,0.883809592751567,0.113924050632911,0.469079191969265
"C8orf31",1.83909142755917,-0.655608192684504,0.748460460331186,-0.87594232084672,0.381061390909172,0.459532224484007,0.00421940928270042,0.0135084892799603
"LY6H",22.6256539512948,0.159017871858669,0.91928627406896,0.172979708654652,0.862667377328002,0.890186157464989,0.10337552742616,0.428181930846449
"GPIHBP1",1.53288960034416,-1.68012564583991,0.90396584552058,-1.85861628972537,0.063081546458393,0.131603823557583,0,0.000991448754492502
"ZFP41",3.72734326578805,0.937071068281487,0.525111685197232,1.78451764585952,0.0743395900770015,0.144264832117753,0.0168776371308017,0.0577518899491882
"GLI4",6.17657149964397,1.88283054285721,0.561352646533795,3.354095780047,0.000796247959322532,0.0121050712865456,0.0168776371308017,0.160490767133474
"MINCR",8.42634703335805,1.42439709864081,0.572035431517244,2.49005047617907,0.0127724954156435,0.0492922443721682,0.040084388185654,0.190482091956872
"ZNF696",4.12584651502043,0.680276165624167,0.498046641179719,1.3658884718363,0.171973971647733,0.247262907484274,0.029535864978903,0.0601065807411079
"AC138696.2",2.12183209557113,-0.123521971633772,0.667574311211543,-0.185031043824319,0.853204686515091,0.882675755280761,0.00421940928270042,0.0162349733548147
"TOP1MT",4.07747746693162,0.955485660692229,0.523625708835494,1.82474932870879,0.068038865579409,0.137255632561022,0.0232067510548523,0.0760936919072995
"RHPN1-AS1",1.57193338852979,-1.343340360376,0.85430967656515,-1.57242788794931,0.115851350853196,0.18612502182274,0,0.00371793282934688
"RHPN1",9.68611318095096,1.33414461268878,0.549867136186819,2.42630360115847,0.0152535038725625,0.0549278769844996,0.0548523206751055,0.21415293097038
"MAFA",7.19950927478941,2.40240219299119,0.936496092729127,2.56530936075786,0.010308385063544,0.0435957996297365,0.00421940928270042,0.077085140661792
"ZC3H3",6.50488535913826,1.33396245654891,0.535912610061455,2.48914175838471,0.0128051896584467,0.0493342669401521,0.0337552742616034,0.112157640351964
"AC067930.8",2.21508547470236,0.228496376919696,0.66345749091989,0.344402437302929,0.730543656158226,0.778759672712962,0.00210970464135021,0.0180939397694882
"GSDMD",8.88685374087027,1.12629768385098,0.613347267374197,1.83631320095837,0.066311348494244,0.135217616513451,0.0611814345991561,0.216259759573677
"MROH6",2.10413714956189,0.337582038978902,0.743328713788132,0.454149063149364,0.649721542009025,0.707904184471917,0,0.026645185276986
"NAPRT",8.26681167193444,1.88511997170899,0.622808937663347,3.026803017281,0.00247154962264767,0.0203593458186056,0.0232067510548523,0.165943735283183
"EEF1D",73.171989334914,1.83709800140162,0.679659291834675,2.70296900737213,0.00687231539404486,0.0342233877093278,0.29957805907173,0.744578014623869
"TIGD5",6.32852963321926,1.67635989725733,0.541362131502775,3.09655921555483,0.00195780754470839,0.0181229129482469,0.0253164556962025,0.13322592638493
"PYCR3",3.8023362583828,1.36297070128171,0.567968642217683,2.39972878777229,0.0164072231442096,0.0577195537922758,0.0105485232067511,0.0707646548519023
"TSTA3",31.5218074291868,2.42977238814845,0.742591227788471,3.27201870588292,0.00106782510768664,0.0136482507659483,0.107594936708861,0.388276118478126
"AC067930.2",1.52050263614106,-1.77313138215203,0.947064496353074,-1.87223931314071,0.0611735024434384,NA,0,0.000247862188623126
"ZNF623",7.10662132006204,0.797044399051904,0.458540413865686,1.73822061251371,0.0821719484387949,0.152190600283397,0.0527426160337553,0.108067914239683
"ZNF707",2.98049197417873,0.195582906151531,0.54213130344281,0.360766672039559,0.718273879120618,0.767349319722904,0.0147679324894515,0.0244144255793779
"AC105219.1",2.07422955834069,-0.660463647052878,0.63850891568684,-1.03438437714283,0.300956505040073,0.380760310783534,0.0105485232067511,0.012764902714091
"MAPK15",1.78687222206989,-1.64120521321582,0.802113306256203,-2.04610146772905,0.040746388632535,0.0992041039095714,0.0105485232067511,0.00483331267815095
"FAM83H",5.8475248085904,0.623219464918886,0.481191918652755,1.29515779621524,0.19526580041204,0.272056252803224,0.0421940928270042,0.0991448754492502
"IQANK1",2.02058572171003,0.143773222166515,0.68138495046664,0.211001464103446,0.832886128886829,0.865660348398982,0.00210970464135021,0.0239187012021316
"SCRIB",8.25556004394458,0.699941821885144,0.512549033082919,1.36560948652089,0.172061567413482,0.247373409529796,0.0759493670886076,0.137563514685835
"PUF60",29.8608610121112,1.94292709713633,0.605042804334102,3.21122255023704,0.00132171532008068,0.0150788054935758,0.162447257383966,0.518279836410956
"AC234917.3",2.06150106223816,-1.21893555306445,0.658036109843295,-1.85238398749078,0.0639707029955396,0.132581438821045,0.0126582278481013,0.0106580741107944
"NRBP2",6.65179244528471,1.36643832988703,0.523124102363101,2.61207297410775,0.00899950422107629,0.0403654491177856,0.0337552742616034,0.145495104721775
"EPPK1",2.37807201998399,-0.0868299682970198,0.67844033921913,-0.127984677911339,0.898161098571029,0.919198005390754,0.00843881856540084,0.0192093196182922
"AC109322.2",2.02604685400303,-0.206597034261234,0.766668832182481,-0.269473631363248,0.787565231083418,0.827258343804614,0.00210970464135021,0.00619655471557814
"PLEC",12.0526560648453,1.13248913576547,0.510223375792773,2.21959476867525,0.0264462877114844,0.0777919410690815,0.0864978902953586,0.200396579501797
"PARP10",8.88229316125658,1.22955409610551,0.515707442748012,2.38420855350406,0.0171158994427245,0.0591645498971682,0.0654008438818565,0.135828479365473
"GRINA",20.4371151343224,1.99132964741665,0.624167919455291,3.19037487404748,0.00142088354312965,0.0156428853940184,0.0991561181434599,0.399801710249101
"OPLAH",2.16460404480482,0.0336610996176213,0.809742123610649,0.0415701476261678,0.966841371405247,0.973902928764734,0.00210970464135021,0.0208204238443425
"AC109322.1",3.12124800980452,1.16217433088299,0.615401018048519,1.88848295143926,0.0589611445348064,0.126525023844746,0.00632911392405063,0.0624612715330276
